CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
52785,0,9.0,3,9.0,3.0,4,1,1,0,19.0,0.0,3.0,4.0,176,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52786,0,9.0,1,10.0,3.0,3,4,8,0,13.0,0.0,1.0,2.0,151,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52787,0,29.0,1,7.0,2.0,3,3,2,0,21.0,0.0,1.0,9.0,163,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52788,1,0.0,1,7.0,2.0,3,1,10,1,14.0,2.0,2.0,2.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52792,0,7.0,3,34.0,3.0,4,3,2,0,21.0,1.0,1.0,7.0,167,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52793,0,9.0,3,21.0,2.0,5,1,2,0,24.0,5.0,11.0,11.0,154,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
52794,0,14.0,3,9.0,2.0,4,4,3,0,11.0,1.0,1.0,4.0,189,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52796,0,8.0,2,32.0,2.0,3,1,2,1,16.0,1.0,1.0,7.0,188,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52797,0,11.0,3,16.0,3.0,3,1,2,0,11.0,0.0,1.0,9.0,153,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52798,1,13.0,3,7.0,3.0,3,3,8,0,12.0,1.0,1.0,1.0,167,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52799,0,9.0,3,17.0,3.0,4,1,5,0,13.0,1.0,1.0,0.0,167,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52800,0,18.0,3,26.0,2.0,3,3,9,0,15.0,0.0,1.0,1.0,149,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52802,0,8.0,1,24.0,3.0,3,3,2,1,14.0,0.0,1.0,2.0,157,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52805,0,2.0,1,19.0,2.0,4,4,5,1,13.0,0.0,1.0,3.0,140,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
52806,0,2.0,1,34.0,3.0,4,5,2,0,14.0,0.0,1.0,4.0,138,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52807,1,13.0,3,34.0,2.0,4,5,5,1,13.0,2.0,2.0,0.0,209,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
52809,0,4.0,1,11.0,3.0,3,5,1,0,19.0,1.0,1.0,7.0,199,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
52812,0,12.0,1,12.0,2.0,4,5,5,0,15.0,0.0,1.0,7.0,200,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
52813,0,0.0,1,10.0,2.0,1,4,2,1,20.0,0.0,1.0,3.0,161,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52814,0,22.0,3,8.0,3.0,4,4,3,0,14.0,1.0,1.0,8.0,154,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52815,0,7.0,1,14.0,2.0,1,3,3,0,12.0,1.0,1.0,2.0,144,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52816,1,5.0,3,7.0,4.0,4,2,10,1,12.0,2.0,2.0,6.0,185,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52817,1,1.0,1,9.0,4.0,5,3,8,1,16.0,1.0,2.0,1.0,146,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
52818,1,1.0,1,31.0,3.0,5,3,7,1,15.0,1.0,2.0,4.0,145,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52819,1,1.0,3,16.0,3.0,5,5,9,0,24.0,1.0,2.0,4.0,159,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52820,1,1.0,1,13.0,3.0,4,5,4,0,12.0,2.0,2.0,4.0,155,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52821,1,1.0,1,23.0,4.0,6,5,3,1,23.0,5.0,7.0,8.0,164,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52822,1,3.0,3,12.0,3.0,4,2,5,0,15.0,1.0,2.0,1.0,146,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52823,1,1.0,1,7.0,4.0,4,2,4,1,17.0,3.0,3.0,1.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52824,1,14.0,3,10.0,3.0,5,3,3,1,15.0,1.0,2.0,3.0,152,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
52825,1,1.0,1,32.0,3.0,6,3,3,0,13.0,2.0,2.0,2.0,148,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52827,1,12.0,1,7.0,4.0,5,3,11,1,14.0,1.0,2.0,1.0,179,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52828,1,1.0,1,12.0,3.0,4,3,3,1,14.0,3.0,3.0,3.0,159,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
52829,1,1.0,1,16.0,4.0,5,3,2,1,18.0,1.0,2.0,1.0,159,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52831,1,1.0,2,13.0,4.0,4,5,6,1,23.0,2.0,2.0,3.0,146,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
52832,1,1.0,1,13.0,4.0,5,2,3,1,19.0,2.0,2.0,1.0,154,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52833,1,1.0,3,12.0,3.0,5,3,3,1,12.0,2.0,2.0,4.0,182,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
52834,1,1.0,1,14.0,4.0,6,3,3,1,25.0,2.0,2.0,7.0,186,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52835,1,20.0,1,21.0,4.0,4,4,11,1,19.0,2.0,5.0,4.0,175,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52836,1,1.0,3,13.0,4.0,6,3,6,1,19.0,7.0,8.0,8.0,187,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52838,1,1.0,3,29.0,3.0,4,3,3,1,20.0,1.0,2.0,1.0,142,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
52839,1,1.0,3,27.0,4.0,6,3,5,1,12.0,2.0,3.0,3.0,171,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
52840,1,15.0,1,15.0,3.0,6,2,4,0,16.0,1.0,2.0,4.0,232,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52841,1,1.0,1,16.0,3.0,4,5,9,0,23.0,2.0,2.0,5.0,167,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52842,0,9.0,3,7.0,4.0,4,4,3,0,14.0,2.0,2.0,7.0,198,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52843,0,27.0,3,13.0,3.0,4,3,4,1,21.0,1.0,5.0,6.0,148,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
52844,0,19.0,1,16.0,3.0,4,4,10,0,19.0,2.0,2.0,16.0,148,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52846,0,3.0,1,7.0,3.0,4,3,3,0,14.0,1.0,2.0,10.0,168,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52847,0,1.0,1,14.0,3.0,5,3,4,0,18.0,2.0,2.0,1.0,186,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52848,0,31.0,1,16.0,4.0,5,4,6,1,21.0,2.0,2.0,1.0,158,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52850,0,8.0,3,9.0,4.0,4,3,8,0,19.0,2.0,2.0,3.0,147,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
52851,0,1.0,1,26.0,4.0,4,2,3,0,25.0,1.0,3.0,3.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52852,0,1.0,1,16.0,3.0,4,4,8,0,19.0,1.0,3.0,3.0,145,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52853,0,2.0,1,28.0,3.0,4,2,3,0,12.0,1.0,2.0,3.0,152,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52855,0,1.0,1,10.0,4.0,5,3,3,1,16.0,1.0,2.0,2.0,151,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52856,0,24.0,1,18.0,3.0,4,4,5,0,16.0,3.0,5.0,5.0,324,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
52857,0,15.0,1,21.0,3.0,4,3,6,0,13.0,2.0,2.0,9.0,150,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
52860,0,6.0,1,13.0,3.0,4,3,5,0,21.0,1.0,2.0,5.0,155,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52861,0,1.0,1,24.0,3.0,4,4,2,1,17.0,2.0,2.0,2.0,156,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
52862,1,1.0,3,7.0,4.0,6,5,2,0,22.0,2.0,2.0,1.0,148,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
52863,0,10.0,1,10.0,2.0,4,4,6,0,13.0,5.0,8.0,3.0,146,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52864,0,4.0,1,16.0,4.0,4,5,3,0,12.0,1.0,7.0,11.0,156,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52865,0,19.0,3,11.0,2.0,4,5,6,1,12.0,1.0,2.0,4.0,175,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52866,0,30.0,1,15.0,4.0,4,5,6,1,19.0,2.0,3.0,3.0,168,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
52867,0,7.0,1,9.0,3.0,4,2,2,0,15.0,1.0,2.0,3.0,150,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52868,1,1.0,1,9.0,3.0,5,2,3,0,23.0,1.0,2.0,1.0,136,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52870,0,12.0,1,16.0,4.0,4,2,3,0,13.0,2.0,3.0,2.0,148,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52871,0,5.0,1,19.0,4.0,4,2,10,1,24.0,2.0,2.0,3.0,164,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52872,0,8.0,1,34.0,4.0,4,4,4,0,16.0,2.0,2.0,3.0,148,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52873,1,5.0,3,27.0,4.0,4,4,3,1,23.0,1.0,2.0,3.0,156,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
52874,0,24.0,1,7.0,3.0,5,3,4,0,16.0,1.0,2.0,3.0,162,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52875,0,27.0,1,20.0,3.0,3,5,3,0,12.0,2.0,2.0,4.0,170,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52876,0,7.0,1,21.0,4.0,4,4,3,0,14.0,1.0,2.0,7.0,153,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52881,0,26.0,1,7.0,4.0,5,3,2,0,15.0,2.0,12.0,10.0,325,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52882,0,1.0,1,16.0,3.0,4,4,3,0,17.0,2.0,2.0,4.0,148,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52883,1,1.0,1,30.0,3.0,5,3,5,1,14.0,2.0,2.0,2.0,184,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52884,0,17.0,1,14.0,3.0,3,2,6,0,15.0,1.0,3.0,3.0,146,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52886,0,11.0,1,28.0,4.0,3,5,3,1,13.0,1.0,2.0,8.0,161,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52887,0,9.0,1,9.0,3.0,4,4,7,0,12.0,2.0,2.0,3.0,169,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52888,0,16.0,1,28.0,3.0,4,3,4,0,17.0,1.0,2.0,3.0,178,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52889,0,12.0,1,9.0,3.0,4,3,11,0,15.0,1.0,2.0,1.0,191,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52890,0,12.0,1,36.0,3.0,4,2,5,0,19.0,1.0,2.0,8.0,188,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52891,0,1.0,1,7.0,3.0,5,5,7,0,20.0,1.0,3.0,1.0,168,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52892,0,23.0,1,25.0,4.0,4,2,3,1,16.0,1.0,2.0,8.0,193,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52893,0,8.0,1,17.0,3.0,4,3,3,1,18.0,3.0,3.0,1.0,163,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52894,0,14.0,1,26.0,3.0,4,2,10,1,16.0,2.0,4.0,8.0,152,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52895,1,2.0,1,36.0,4.0,4,5,9,1,20.0,1.0,2.0,1.0,192,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52896,1,1.0,3,34.0,3.0,4,2,3,0,23.0,2.0,2.0,10.0,201,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52897,0,1.0,1,12.0,3.0,3,4,3,1,17.0,1.0,3.0,3.0,148,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
52898,0,10.0,1,25.0,4.0,4,2,3,0,14.0,2.0,2.0,8.0,147,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52899,0,14.0,1,16.0,4.0,5,2,11,0,15.0,2.0,2.0,3.0,174,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52905,1,1.0,1,10.0,3.0,4,5,7,1,12.0,2.0,2.0,5.0,152,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
52906,0,15.0,3,13.0,4.0,4,2,5,1,19.0,1.0,2.0,1.0,261,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52907,1,1.0,3,33.0,3.0,5,5,7,0,16.0,1.0,2.0,2.0,192,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
52908,1,1.0,1,7.0,3.0,4,3,2,0,15.0,1.0,2.0,6.0,146,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True
52910,0,28.0,3,10.0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
52911,0,10.0,1,12.0,4.0,4,4,10,0,17.0,1.0,4.0,8.0,184,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52912,0,7.0,1,11.0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52915,0,5.0,1,7.0,3.0,6,3,2,0,13.0,2.0,2.0,5.0,168,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52916,0,31.0,1,10.0,4.0,5,2,5,0,18.0,1.0,2.0,1.0,147,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52917,0,11.0,3,11.0,3.0,4,2,6,0,18.0,2.0,6.0,9.0,25,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
52918,0,3.0,3,7.0,3.0,4,2,3,0,15.0,5.0,5.0,2.0,204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52920,1,1.0,1,25.0,3.0,5,2,3,1,14.0,1.0,2.0,2.0,149,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52921,0,26.0,1,9.0,3.0,5,2,9,0,16.0,1.0,3.0,3.0,157,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52923,0,31.0,2,13.0,3.0,4,3,10,0,18.0,3.0,3.0,3.0,148,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52925,1,1.0,1,21.0,3.0,4,2,7,1,14.0,1.0,2.0,5.0,149,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52927,1,1.0,1,9.0,3.0,4,5,9,0,21.0,2.0,2.0,8.0,152,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52929,0,6.0,3,11.0,3.0,4,4,4,0,12.0,2.0,2.0,3.0,164,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52930,1,1.0,1,7.0,4.0,5,3,2,1,15.0,2.0,2.0,3.0,162,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52931,0,13.0,1,7.0,4.0,4,3,9,0,15.0,1.0,2.0,3.0,147,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
52932,0,6.0,3,33.0,4.0,4,2,2,0,19.0,2.0,3.0,3.0,170,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
52933,0,15.0,1,26.0,3.0,4,5,4,0,17.0,2.0,2.0,1.0,156,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52934,0,14.0,1,31.0,4.0,4,2,3,0,18.0,3.0,5.0,8.0,158,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
52937,0,7.0,1,12.0,4.0,5,2,3,0,14.0,1.0,2.0,3.0,154,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52938,0,8.0,1,9.0,3.0,5,5,8,0,14.0,1.0,6.0,10.0,185,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52939,0,11.0,1,7.0,3.0,5,5,4,0,15.0,2.0,2.0,3.0,164,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
52940,0,19.0,1,14.0,4.0,3,3,6,0,18.0,1.0,2.0,3.0,189,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52943,0,3.0,1,22.0,3.0,4,2,3,0,20.0,1.0,2.0,6.0,148,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52944,0,16.0,1,24.0,3.0,3,5,5,1,14.0,1.0,2.0,3.0,190,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52945,0,3.0,3,27.0,3.0,4,2,4,0,15.0,2.0,2.0,3.0,194,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
52946,0,1.0,1,7.0,4.0,4,3,2,0,13.0,2.0,2.0,3.0,174,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
52947,0,16.0,1,9.0,3.0,5,5,2,1,12.0,5.0,8.0,9.0,151,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
52949,0,25.0,1,7.0,4.0,4,2,3,0,12.0,2.0,2.0,1.0,152,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52950,1,1.0,1,36.0,4.0,5,4,2,0,12.0,2.0,2.0,5.0,160,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52951,0,6.0,1,14.0,4.0,3,4,3,0,21.0,1.0,2.0,4.0,153,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52952,0,12.0,3,9.0,3.0,5,2,5,0,19.0,7.0,8.0,6.0,177,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52953,0,6.0,1,9.0,3.0,5,5,6,0,14.0,1.0,2.0,5.0,147,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
52955,1,1.0,1,9.0,4.0,4,3,4,0,12.0,2.0,2.0,1.0,160,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52956,0,3.0,3,9.0,4.0,5,4,4,0,20.0,1.0,2.0,1.0,191,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52957,0,5.0,1,30.0,4.0,5,2,2,0,22.0,2.0,8.0,9.0,181,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52958,0,1.0,1,12.0,3.0,3,5,3,0,13.0,2.0,2.0,6.0,165,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52960,0,10.0,1,13.0,3.0,4,2,2,0,12.0,5.0,11.0,12.0,157,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52963,0,2.0,1,16.0,4.0,4,2,3,0,24.0,2.0,2.0,5.0,146,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52964,0,11.0,3,13.0,4.0,4,2,6,0,15.0,1.0,2.0,2.0,190,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52965,0,1.0,1,10.0,4.0,5,3,3,0,18.0,2.0,2.0,1.0,157,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
52968,0,12.0,3,14.0,3.0,3,5,3,1,25.0,1.0,8.0,8.0,181,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52969,0,1.0,1,7.0,3.0,4,4,3,0,21.0,1.0,2.0,5.0,189,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52972,0,16.0,3,7.0,3.0,4,3,3,0,26.0,5.0,12.0,7.0,174,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52973,0,3.0,3,9.0,3.0,4,2,3,0,19.0,1.0,2.0,10.0,171,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
52974,0,29.0,1,27.0,3.0,4,2,5,1,20.0,2.0,2.0,9.0,179,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
52975,0,1.0,1,18.0,3.0,4,5,3,1,14.0,3.0,4.0,4.0,172,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
52976,0,11.0,1,7.0,3.0,4,2,3,0,13.0,2.0,6.0,8.0,146,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52977,1,8.0,1,31.0,3.0,4,3,5,1,23.0,1.0,2.0,1.0,157,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
52978,0,12.0,1,30.0,3.0,4,2,11,0,15.0,1.0,2.0,3.0,182,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52979,1,1.0,1,23.0,3.0,4,4,4,1,14.0,2.0,2.0,3.0,149,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52980,0,2.0,1,15.0,4.0,4,2,3,0,22.0,1.0,2.0,3.0,158,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52982,0,10.0,1,10.0,2.0,4,4,6,0,13.0,7.0,8.0,8.0,170,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
52983,0,5.0,3,12.0,3.0,4,4,3,0,12.0,1.0,3.0,3.0,153,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
52984,1,1.0,3,11.0,3.0,5,2,3,1,13.0,8.0,8.0,5.0,183,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
52985,0,11.0,1,16.0,3.0,4,2,3,1,13.0,1.0,2.0,3.0,148,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52987,1,1.0,1,10.0,3.0,4,3,3,0,14.0,1.0,2.0,1.0,139,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
52988,0,9.0,3,23.0,4.0,4,4,2,0,16.0,4.0,7.0,10.0,205,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52989,0,10.0,1,25.0,3.0,3,2,6,0,19.0,1.0,2.0,1.0,162,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
52990,0,25.0,1,9.0,3.0,6,4,7,0,19.0,1.0,2.0,3.0,180,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52992,0,1.0,3,17.0,4.0,5,3,3,0,13.0,2.0,2.0,1.0,137,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
52993,0,2.0,1,23.0,4.0,3,5,2,0,20.0,1.0,2.0,8.0,182,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
52994,0,5.0,3,14.0,4.0,3,2,6,0,12.0,4.0,8.0,8.0,194,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
52996,0,10.0,1,31.0,3.0,4,4,9,0,16.0,1.0,2.0,9.0,182,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
52997,0,6.0,3,14.0,4.0,5,3,3,0,15.0,2.0,5.0,9.0,180,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
52999,0,31.0,1,7.0,3.0,6,3,4,1,14.0,2.0,2.0,3.0,182,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
53000,0,5.0,1,12.0,3.0,4,2,2,1,13.0,1.0,2.0,4.0,173,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
53001,0,5.0,2,9.0,4.0,5,5,5,0,13.0,1.0,2.0,1.0,189,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
53002,0,19.0,1,14.0,4.0,4,5,3,0,19.0,6.0,10.0,12.0,177,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
53003,0,5.0,1,9.0,3.0,4,2,2,1,19.0,2.0,3.0,3.0,152,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
53006,0,17.0,1,17.0,3.0,4,2,2,0,20.0,1.0,2.0,8.0,150,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
53008,1,16.0,1,15.0,3.0,5,4,4,0,16.0,8.0,8.0,8.0,174,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
53009,0,1.0,1,12.0,3.0,4,4,3,1,13.0,1.0,2.0,3.0,150,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
53010,0,6.0,3,15.0,4.0,5,4,3,1,12.0,7.0,12.0,10.0,177,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
53011,0,1.0,3,9.0,4.0,4,3,3,1,12.0,2.0,2.0,5.0,170,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
53012,0,5.0,3,14.0,4.0,4,2,6,0,13.0,1.0,2.0,8.0,200,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
53013,0,6.0,1,9.0,4.0,3,2,9,0,17.0,2.0,2.0,8.0,176,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
53014,1,1.0,1,9.0,3.0,6,2,7,1,14.0,3.0,3.0,3.0,160,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
53015,0,4.0,1,35.0,4.0,4,2,3,0,14.0,1.0,2.0,10.0,183,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
53018,1,3.0,3,10.0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
53019,0,7.0,3,17.0,3.0,5,2,5,0,15.0,2.0,2.0,2.0,172,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
53021,0,17.0,1,17.0,3.0,5,3,3,0,12.0,1.0,2.0,1.0,178,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
53022,0,1.0,3,7.0,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
